Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
MyStutteringLife, 26, 32, 9400960, 9448960, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 26, 33, 9942880, 9990880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 26, 34, 10097760, 10145760, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 26, 35, 10752000, 10800000, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 26, 36, 12471680, 12519680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 26, 37, 14291040, 14339040, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 26, 38, 14370880, 14418880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 26, 39, 15361920, 15409920, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 0, 2111840, 2159840, 0, 0, 0, 2, 1, 1, 1, 1, 0, 2, 0, 0
MyStutteringLife, 27, 1, 2154240, 2202240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 27, 2, 2180480, 2228480, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 3, 2310880, 2358880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 27, 4, 2373440, 2421440, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 5, 2739040, 2787040, 0, 0, 3, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 6, 2831200, 2879200, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 7, 2857120, 2905120, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 8, 434720, 482720, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0
MyStutteringLife, 27, 9, 3330560, 3378560, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 10, 3621600, 3669600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 27, 11, 658240, 706240, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 12, 4243840, 4291840, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 0, 0
MyStutteringLife, 27, 13, 4348000, 4396000, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 14, 4386240, 4434240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 27, 15, 4896640, 4944640, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 16, 5113120, 5161120, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0
MyStutteringLife, 27, 17, 706560, 754560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 27, 18, 5135680, 5183680, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 19, 5198880, 5246880, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0
MyStutteringLife, 27, 20, 5227040, 5275040, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 21, 5357440, 5405440, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 22, 5596480, 5644480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 27, 23, 6073280, 6121280, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 24, 6225440, 6273440, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 25, 1576960, 1624960, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 26, 6647040, 6695040, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 27, 27, 6780320, 6828320, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 28, 7261920, 7309920, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 27, 29, 7434560, 7482560, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 30, 7523680, 7571680, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 31, 7869760, 7917760, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0
MyStutteringLife, 27, 32, 7941280, 7989280, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 27, 33, 8041760, 8089760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 27, 34, 8162400, 8210400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 27, 35, 8189440, 8237440, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 27, 36, 8536480, 8584480, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0
MyStutteringLife, 27, 37, 8977440, 9025440, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
MyStutteringLife, 27, 38, 9179520, 9227520, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0
MyStutteringLife, 27, 39, 10958240, 11006240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0
MyStutteringLife, 28, 0, 1585440, 1633440, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 1, 1612000, 1660000, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 2, 1675840, 1723840, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 3, 1740480, 1788480, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 4, 2280640, 2328640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 5, 2352640, 2400640, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 6, 2606880, 2654880, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 7, 2679040, 2727040, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 8, 2710560, 2758560, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0
MyStutteringLife, 28, 9, 453280, 501280, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 10, 2759840, 2807840, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 28, 11, 2886880, 2934880, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 28, 12, 2964480, 3012480, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 13, 3192000, 3240000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 14, 3259680, 3307680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 15, 476320, 524320, 0, 0, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0
MyStutteringLife, 28, 16, 3329600, 3377600, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 28, 17, 3378560, 3426560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 18, 3538720, 3586720, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0
MyStutteringLife, 28, 19, 598880, 646880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 20, 3756640, 3804640, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0
MyStutteringLife, 28, 21, 3812480, 3860480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 22, 3845120, 3893120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 28, 23, 3940640, 3988640, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 24, 3965920, 4013920, 0, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0
MyStutteringLife, 28, 25, 4069600, 4117600, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 26, 4250880, 4298880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 27, 700480, 748480, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 28, 28, 4297760, 4345760, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 29, 4494240, 4542240, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 30, 835360, 883360, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0
MyStutteringLife, 28, 31, 5261760, 5309760, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0
MyStutteringLife, 28, 32, 5338720, 5386720, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 28, 33, 5402560, 5450560, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 28, 34, 861760, 909760, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0
MyStutteringLife, 28, 35, 6569600, 6617600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 36, 909920, 957920, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 28, 37, 6680160, 6728160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 28, 38, 6712320, 6760320, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 28, 39, 6873280, 6921280, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 0, 3840, 51840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 29, 1, 1292160, 1340160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 29, 2, 1435520, 1483520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 29, 3, 1531360, 1579360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 4, 1589760, 1637760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0
MyStutteringLife, 29, 5, 1633760, 1681760, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 29, 6, 309920, 357920, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0
MyStutteringLife, 29, 7, 339520, 387520, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0, 0
MyStutteringLife, 29, 8, 1908320, 1956320, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 9, 2036800, 2084800, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 29, 10, 2110240, 2158240, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 29, 11, 2205600, 2253600, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 29, 12, 2365920, 2413920, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 29, 13, 2428480, 2476480, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 14, 2453280, 2501280, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0
MyStutteringLife, 29, 15, 377760, 425760, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 29, 16, 2496800, 2544800, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
MyStutteringLife, 29, 17, 2558400, 2606400, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 18, 2678560, 2726560, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0
MyStutteringLife, 29, 19, 2775360, 2823360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 29, 20, 2800800, 2848800, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 29, 21, 3016960, 3064960, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 29, 22, 3256640, 3304640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 29, 23, 3287680, 3335680, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 29, 24, 622240, 670240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 29, 25, 3448320, 3496320, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 29, 26, 3473600, 3521600, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 29, 27, 3517280, 3565280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 29, 28, 3550240, 3598240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 29, 29, 3608960, 3656960, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0
MyStutteringLife, 29, 30, 3705280, 3753280, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0
MyStutteringLife, 29, 31, 3774720, 3822720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 29, 32, 3799520, 3847520, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 29, 33, 3984480, 4032480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 29, 34, 4011200, 4059200, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0
MyStutteringLife, 29, 35, 4142720, 4190720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0
MyStutteringLife, 29, 36, 4181120, 4229120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0
MyStutteringLife, 29, 37, 680160, 728160, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 29, 38, 906880, 954880, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0
MyStutteringLife, 29, 39, 987840, 1035840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0
MyStutteringLife, 30, 0, 378240, 426240, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0
MyStutteringLife, 30, 1, 9225760, 9273760, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 30, 2, 9255680, 9303680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 3, 9290400, 9338400, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 4, 9327200, 9375200, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0
MyStutteringLife, 30, 5, 9445280, 9493280, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0
MyStutteringLife, 30, 6, 9472800, 9520800, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0
MyStutteringLife, 30, 7, 9506880, 9554880, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0
MyStutteringLife, 30, 8, 9564160, 9612160, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0
MyStutteringLife, 30, 9, 9590240, 9638240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1
MyStutteringLife, 30, 10, 9689920, 9737920, 0, 0, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0
MyStutteringLife, 30, 11, 9727680, 9775680, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 12, 9764320, 9812320, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 13, 9917600, 9965600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 14, 9942880, 9990880, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 15, 1135680, 1183680, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 30, 16, 10064640, 10112640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0
MyStutteringLife, 30, 17, 10090240, 10138240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 18, 10113760, 10161760, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 19, 10151680, 10199680, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 30, 20, 10182240, 10230240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 21, 10253760, 10301760, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 0
MyStutteringLife, 30, 22, 10363040, 10411040, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 23, 10393280, 10441280, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 24, 10472640, 10520640, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 30, 25, 10532320, 10580320, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 26, 10578240, 10626240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 27, 10600000, 10648000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 28, 10650720, 10698720, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 3, 2
MyStutteringLife, 30, 29, 10668800, 10716800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0
MyStutteringLife, 30, 30, 1295360, 1343360, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 31, 1321600, 1369600, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0
MyStutteringLife, 30, 32, 11040640, 11088640, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 2, 1
MyStutteringLife, 30, 33, 11067040, 11115040, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 2, 0
MyStutteringLife, 30, 34, 11636000, 11684000, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0
MyStutteringLife, 30, 35, 1526080, 1574080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 36, 1571040, 1619040, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0
MyStutteringLife, 30, 37, 1609760, 1657760, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 30, 38, 1735840, 1783840, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 39, 1772800, 1820800, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 40, 1805280, 1853280, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1
MyStutteringLife, 30, 41, 1892480, 1940480, 0, 0, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0
MyStutteringLife, 30, 42, 1926720, 1974720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 43, 1951840, 1999840, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
MyStutteringLife, 30, 44, 2008800, 2056800, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 45, 2050080, 2098080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 46, 2077280, 2125280, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0
MyStutteringLife, 30, 47, 508800, 556800, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 48, 536480, 584480, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0
MyStutteringLife, 30, 49, 2216480, 2264480, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 30, 50, 2248480, 2296480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 51, 2306240, 2354240, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 52, 2341920, 2389920, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 53, 2402080, 2450080, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 30, 54, 2649120, 2697120, 0, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 30, 55, 2678240, 2726240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 56, 2712160, 2760160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 57, 2815200, 2863200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 58, 2840480, 2888480, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 59, 2945440, 2993440, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
MyStutteringLife, 30, 60, 2986240, 3034240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 61, 3020960, 3068960, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 30, 62, 3074080, 3122080, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 63, 3108320, 3156320, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 30, 64, 3162080, 3210080, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 65, 3187520, 3235520, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0
MyStutteringLife, 30, 66, 688800, 736800, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 30, 67, 724640, 772640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
MyStutteringLife, 30, 68, 3267840, 3315840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 69, 3311520, 3359520, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0
MyStutteringLife, 30, 70, 3389760, 3437760, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 71, 3420640, 3468640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 72, 3611360, 3659360, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 73, 3636800, 3684800, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 74, 3666240, 3714240, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0
MyStutteringLife, 30, 75, 3718880, 3766880, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 30, 76, 3756640, 3804640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 77, 3783200, 3831200, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 30, 78, 3852480, 3900480, 0, 0, 1, 2, 1, 0, 1, 0, 0, 2, 0, 0
MyStutteringLife, 30, 79, 3879840, 3927840, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0
MyStutteringLife, 30, 80, 4053120, 4101120, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0
MyStutteringLife, 30, 81, 4083680, 4131680, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 30, 82, 4151520, 4199520, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0
MyStutteringLife, 30, 83, 4181920, 4229920, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0
MyStutteringLife, 30, 84, 836160, 884160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 85, 867200, 915200, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 86, 4266080, 4314080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 87, 4295360, 4343360, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0
MyStutteringLife, 30, 88, 4546080, 4594080, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0
MyStutteringLife, 30, 89, 4572320, 4620320, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0
MyStutteringLife, 30, 90, 4656000, 4704000, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 91, 4684480, 4732480, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0
MyStutteringLife, 30, 92, 4714240, 4762240, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
MyStutteringLife, 30, 93, 4746880, 4794880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 94, 4780960, 4828960, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0
MyStutteringLife, 30, 95, 4799040, 4847040, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0
MyStutteringLife, 30, 96, 4832640, 4880640, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
MyStutteringLife, 30, 97, 4923200, 4971200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
MyStutteringLife, 30, 98, 4960960, 5008960, 0, 0, 1, 1, 0, 0, 1, 0, 2, 1, 0, 0
MyStutteringLife, 30, 99, 4997920, 5045920, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
