Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
FluencyBank, 076, 77, 11163680, 11211680, 3, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0
FluencyBank, 076, 78, 11838080, 11886080, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 076, 79, 11861600, 11909600, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0
FluencyBank, 076, 80, 12009760, 12057760, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 076, 81, 12036160, 12084160, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 076, 82, 12601120, 12649120, 1, 0, 0, 1, 1, 0, 1, 2, 1, 0, 0, 0
FluencyBank, 076, 83, 12628160, 12676160, 1, 0, 1, 3, 1, 0, 2, 1, 0, 0, 0, 0
FluencyBank, 076, 84, 12879520, 12927520, 3, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0
FluencyBank, 076, 85, 12905280, 12953280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 076, 86, 12944960, 12992960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 076, 87, 12969120, 13017120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 076, 88, 1477600, 1525600, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 076, 89, 1525440, 1573440, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 076, 90, 1812960, 1860960, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 076, 91, 1853120, 1901120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 076, 92, 1861120, 1909120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 076, 93, 1901600, 1949600, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 076, 94, 2310240, 2358240, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0
FluencyBank, 076, 95, 2337440, 2385440, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 0, 14880, 62880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 1, 8101760, 8149760, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0
FluencyBank, 081, 2, 8131040, 8179040, 0, 0, 2, 0, 0, 0, 1, 3, 1, 0, 0, 0
FluencyBank, 081, 3, 8170560, 8218560, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 4, 8231040, 8279040, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 5, 8275040, 8323040, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 6, 8312320, 8360320, 2, 0, 0, 1, 1, 0, 2, 2, 1, 0, 0, 0
FluencyBank, 081, 7, 8464800, 8512800, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 8, 8496000, 8544000, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 9, 8520480, 8568480, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 10, 8596000, 8644000, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0
FluencyBank, 081, 11, 8629760, 8677760, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0
FluencyBank, 081, 12, 8684800, 8732800, 0, 0, 0, 1, 0, 0, 1, 3, 2, 0, 0, 0
FluencyBank, 081, 13, 8705760, 8753760, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 081, 14, 1032320, 1080320, 0, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 0
FluencyBank, 081, 15, 8772320, 8820320, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 16, 8838720, 8886720, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 17, 8874720, 8922720, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 18, 8986880, 9034880, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0
FluencyBank, 081, 19, 9014080, 9062080, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 20, 9063040, 9111040, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 21, 9086080, 9134080, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 081, 22, 9141440, 9189440, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
FluencyBank, 081, 23, 9205280, 9253280, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 24, 9282560, 9330560, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0
FluencyBank, 081, 25, 9352640, 9400640, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0
FluencyBank, 081, 26, 9404640, 9452640, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 27, 9453600, 9501600, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0
FluencyBank, 081, 28, 1235520, 1283520, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0
FluencyBank, 081, 29, 1270240, 1318240, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 30, 9502720, 9550720, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 31, 9535200, 9583200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 32, 1343040, 1391040, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 33, 1376160, 1424160, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 081, 34, 1404000, 1452000, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0
FluencyBank, 081, 35, 1451360, 1499360, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 36, 1498240, 1546240, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 37, 1551840, 1599840, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 081, 38, 1587040, 1635040, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 081, 39, 1693120, 1741120, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0
FluencyBank, 081, 40, 1723040, 1771040, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0
FluencyBank, 081, 41, 1795360, 1843360, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0
FluencyBank, 081, 42, 1822560, 1870560, 1, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0
FluencyBank, 081, 43, 1854560, 1902560, 1, 0, 0, 1, 1, 0, 2, 0, 2, 0, 0, 0
FluencyBank, 081, 44, 33280, 81280, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 45, 1877120, 1925120, 0, 0, 0, 1, 1, 3, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 46, 1944960, 1992960, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 081, 47, 1981280, 2029280, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 48, 2023520, 2071520, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 49, 2051040, 2099040, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0
FluencyBank, 081, 50, 2087360, 2135360, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 51, 2152000, 2200000, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
FluencyBank, 081, 52, 2185440, 2233440, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0
FluencyBank, 081, 53, 2252960, 2300960, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 54, 2432640, 2480640, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 081, 55, 2463200, 2511200, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
FluencyBank, 081, 56, 2518720, 2566720, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 081, 57, 2560160, 2608160, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0
FluencyBank, 081, 58, 419040, 467040, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 59, 451200, 499200, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 60, 2605280, 2653280, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0
FluencyBank, 081, 61, 2639360, 2687360, 1, 0, 0, 1, 2, 2, 2, 1, 0, 0, 0, 0
FluencyBank, 081, 62, 2745120, 2793120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 63, 2771680, 2819680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 64, 2810240, 2858240, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 65, 2839200, 2887200, 0, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 081, 66, 2885120, 2933120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 67, 2951200, 2999200, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 68, 3076320, 3124320, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 69, 3114400, 3162400, 0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0
FluencyBank, 081, 70, 3133440, 3181440, 0, 0, 2, 0, 2, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 71, 3206240, 3254240, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 72, 3261760, 3309760, 0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 73, 3295840, 3343840, 0, 0, 0, 1, 1, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 74, 469280, 517280, 0, 0, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0
FluencyBank, 081, 75, 3348800, 3396800, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0
FluencyBank, 081, 76, 3414400, 3462400, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0
FluencyBank, 081, 77, 3447360, 3495360, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 0
FluencyBank, 081, 78, 3462400, 3510400, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0
FluencyBank, 081, 79, 3525280, 3573280, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 80, 3661440, 3709440, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 81, 3689600, 3737600, 0, 0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0
FluencyBank, 081, 82, 3743200, 3791200, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 83, 3757120, 3805120, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 84, 3934880, 3982880, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 85, 3963360, 4011360, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 86, 4088960, 4136960, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 87, 4126080, 4174080, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 88, 4185760, 4233760, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 89, 545440, 593440, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 081, 90, 577600, 625600, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 91, 4230240, 4278240, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 081, 92, 4287520, 4335520, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0
FluencyBank, 081, 93, 4311840, 4359840, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 94, 4369600, 4417600, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0
FluencyBank, 081, 95, 4457920, 4505920, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 96, 4498240, 4546240, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 081, 97, 4528480, 4576480, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 98, 4614880, 4662880, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0
FluencyBank, 081, 99, 4642080, 4690080, 0, 0, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 100, 4680000, 4728000, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
FluencyBank, 081, 101, 4749760, 4797760, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 102, 4831200, 4879200, 0, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 081, 103, 4860480, 4908480, 0, 0, 2, 1, 0, 0, 0, 3, 1, 0, 0, 0
FluencyBank, 081, 104, 4894080, 4942080, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 105, 641440, 689440, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 106, 689280, 737280, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 107, 5105920, 5153920, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0
FluencyBank, 081, 108, 5133280, 5181280, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 081, 109, 5149440, 5197440, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 110, 5209600, 5257600, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 081, 111, 5246400, 5294400, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 112, 5300640, 5348640, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 113, 5345760, 5393760, 1, 0, 0, 1, 0, 0, 2, 1, 2, 1, 0, 0
FluencyBank, 081, 114, 5480000, 5528000, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 115, 5508960, 5556960, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 0
FluencyBank, 081, 116, 5553120, 5601120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 117, 5592480, 5640480, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0
FluencyBank, 081, 118, 5607680, 5655680, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0
FluencyBank, 081, 119, 756160, 804160, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 081, 120, 782880, 830880, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 121, 5658560, 5706560, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0
FluencyBank, 081, 122, 5713280, 5761280, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 123, 5744640, 5792640, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 124, 5802080, 5850080, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0
FluencyBank, 081, 125, 5844320, 5892320, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 126, 5981600, 6029600, 1, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 0
FluencyBank, 081, 127, 6027040, 6075040, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 081, 128, 6110080, 6158080, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 081, 129, 6135520, 6183520, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 0
FluencyBank, 081, 130, 6220640, 6268640, 0, 0, 0, 0, 2, 3, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 131, 6275520, 6323520, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 132, 6305440, 6353440, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0
FluencyBank, 081, 133, 6377440, 6425440, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 134, 821600, 869600, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 135, 6428000, 6476000, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0
FluencyBank, 081, 136, 6443200, 6491200, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 137, 6501280, 6549280, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0
FluencyBank, 081, 138, 6523680, 6571680, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 139, 6644320, 6692320, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 140, 6685120, 6733120, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 081, 141, 6723200, 6771200, 0, 0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 0
FluencyBank, 081, 142, 6760160, 6808160, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 143, 6811200, 6859200, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 144, 6837920, 6885920, 1, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0
FluencyBank, 081, 145, 6876640, 6924640, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 146, 6966880, 7014880, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 081, 147, 6993440, 7041440, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 148, 914240, 962240, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
FluencyBank, 081, 149, 944960, 992960, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 150, 7031680, 7079680, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 151, 7072000, 7120000, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0
FluencyBank, 081, 152, 7108320, 7156320, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0
FluencyBank, 081, 153, 7150080, 7198080, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 081, 154, 7189120, 7237120, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0
FluencyBank, 081, 155, 7229600, 7277600, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 156, 7305600, 7353600, 0, 0, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0
FluencyBank, 081, 157, 7333120, 7381120, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0
FluencyBank, 081, 158, 7391680, 7439680, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 159, 7445120, 7493120, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 081, 160, 7473760, 7521760, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0
FluencyBank, 081, 161, 7549600, 7597600, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
FluencyBank, 081, 162, 7619680, 7667680, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0
FluencyBank, 081, 163, 7682560, 7730560, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 081, 164, 996320, 1044320, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 087, 0, 120480, 168480, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
FluencyBank, 087, 1, 1446720, 1494720, 0, 0, 0, 0, 3, 2, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 2, 1475200, 1523200, 1, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 3, 1570240, 1618240, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 087, 4, 1595040, 1643040, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
FluencyBank, 087, 5, 1616160, 1664160, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 6, 1708320, 1756320, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0
FluencyBank, 087, 7, 1732640, 1780640, 0, 0, 1, 0, 3, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 087, 8, 1951200, 1999200, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0
FluencyBank, 087, 9, 1976320, 2024320, 0, 0, 1, 2, 0, 1, 0, 3, 1, 0, 0, 0
FluencyBank, 087, 10, 1996640, 2044640, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 11, 2696320, 2744320, 0, 0, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 12, 2720640, 2768640, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 13, 2982240, 3030240, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 087, 14, 3009440, 3057440, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
FluencyBank, 087, 15, 3059360, 3107360, 0, 0, 0, 1, 2, 3, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 16, 3096000, 3144000, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 17, 173760, 221760, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 087, 18, 200320, 248320, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 19, 3293120, 3341120, 0, 0, 1, 0, 0, 3, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 20, 3318720, 3366720, 0, 0, 0, 1, 1, 2, 1, 3, 0, 1, 0, 0
FluencyBank, 087, 21, 3365600, 3413600, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 22, 3534720, 3582720, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 23, 3562720, 3610720, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 24, 3587520, 3635520, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 25, 3637760, 3685760, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0
FluencyBank, 087, 26, 3845760, 3893760, 0, 0, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0
FluencyBank, 087, 27, 3872800, 3920800, 0, 0, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 28, 3925280, 3973280, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 29, 3982240, 4030240, 0, 0, 2, 1, 2, 1, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 30, 4008320, 4056320, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 31, 4134400, 4182400, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 32, 4161120, 4209120, 0, 0, 2, 0, 2, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 33, 4213440, 4261440, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0, 0
FluencyBank, 087, 34, 272960, 320960, 0, 0, 0, 1, 2, 1, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 35, 297920, 345920, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0
FluencyBank, 087, 36, 4471680, 4519680, 0, 0, 0, 1, 3, 2, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 37, 4497280, 4545280, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 38, 4551520, 4599520, 0, 0, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0
FluencyBank, 087, 39, 4576960, 4624960, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
FluencyBank, 087, 40, 4622560, 4670560, 0, 0, 0, 1, 3, 0, 0, 2, 0, 0, 0, 0
FluencyBank, 087, 41, 4646880, 4694880, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0
FluencyBank, 087, 42, 4701120, 4749120, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 0, 0
FluencyBank, 087, 43, 4730080, 4778080, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0
FluencyBank, 087, 44, 5053600, 5101600, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
FluencyBank, 087, 45, 5079040, 5127040, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 46, 5199840, 5247840, 0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0
FluencyBank, 087, 47, 5227680, 5275680, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0
FluencyBank, 087, 48, 5241440, 5289440, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0
FluencyBank, 087, 49, 5318400, 5366400, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0
FluencyBank, 087, 50, 5344480, 5392480, 0, 0, 0, 1, 2, 0, 0, 2, 1, 0, 0, 0
FluencyBank, 087, 51, 5502560, 5550560, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0
